Date,Time,Temperature_C,Dew_Point_C,Humidity_%,Wind,Speed_kmh,Gust_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,UV,Solar_w/m2
2023/02/10,08:19 PM,10.61,0.72,50.0,South,0.32,4.67,991.87,0.0,0.0,0.0,0.0
2023/02/10,08:24 PM,10.67,0.78,50.0,South,0.8,4.67,991.87,0.0,0.0,0.0,0.0
2023/02/10,08:29 PM,10.67,0.83,51.0,SW,0.8,3.54,992.21,0.0,0.0,0.0,0.0
2023/02/10,08:34 PM,10.39,0.72,51.0,West,0.8,5.79,992.21,0.0,0.0,0.0,0.0
2023/02/10,08:39 PM,10.28,0.78,52.0,SSW,0.97,3.86,992.21,0.0,0.0,0.0,0.0
2023/02/10,08:44 PM,10.17,0.78,52.0,South,0.64,4.51,992.21,0.0,0.0,0.0,0.0
2023/02/10,08:49 PM,10.22,0.83,52.0,SSW,0.48,3.86,992.21,0.0,0.0,0.0,0.0
2023/02/10,08:54 PM,10.11,0.78,52.0,SSE,0.64,4.51,992.21,0.0,0.0,0.0,0.0
2023/02/10,08:59 PM,10.11,0.78,52.0,ESE,1.29,6.44,992.21,0.0,0.0,0.0,0.0
2023/02/10,09:04 PM,10.11,0.89,53.0,South,0.97,5.15,991.87,0.0,0.0,0.0,0.0
2023/02/10,09:09 PM,10.11,0.89,53.0,SW,0.32,3.7,992.21,0.0,0.0,0.0,0.0
2023/02/10,09:14 PM,10.06,0.94,53.0,SW,0.8,5.63,992.21,0.0,0.0,0.0,0.0
2023/02/10,09:19 PM,9.94,0.89,53.0,South,0.64,4.02,992.55,0.0,0.0,0.0,0.0
2023/02/10,09:24 PM,9.89,0.89,54.0,WSW,1.93,4.99,992.89,0.0,0.0,0.0,0.0
2023/02/10,09:29 PM,9.83,0.83,54.0,WSW,0.97,3.7,992.89,0.0,0.0,0.0,0.0
2023/02/10,09:34 PM,9.89,0.94,54.0,ESE,0.97,4.83,992.89,0.0,0.0,0.0,0.0
2023/02/10,09:39 PM,9.83,0.89,54.0,SW,0.97,4.67,992.55,0.0,0.0,0.0,0.0
2023/02/10,09:44 PM,9.83,0.94,54.0,SE,0.97,4.34,992.55,0.0,0.0,0.0,0.0
2023/02/10,09:49 PM,9.83,0.83,54.0,SE,0.97,5.63,992.55,0.0,0.0,0.0,0.0
2023/02/10,09:54 PM,9.83,0.94,54.0,SSE,0.32,4.18,992.55,0.0,0.0,0.0,0.0
2023/02/10,09:59 PM,9.94,0.89,53.0,ESE,0.32,3.7,992.55,0.0,0.0,0.0,0.0
2023/02/10,10:04 PM,10.06,1.0,53.0,SE,0.64,3.86,992.55,0.0,0.0,0.0,0.0
2023/02/10,10:09 PM,10.0,0.89,53.0,ESE,0.32,3.54,992.55,0.0,0.0,0.0,0.0
2023/02/10,10:14 PM,9.94,0.83,53.0,ESE,1.29,5.15,992.55,0.0,0.0,0.0,0.0
2023/02/10,10:19 PM,9.94,0.78,53.0,East,1.93,7.72,992.21,0.0,0.0,0.0,0.0
2023/02/10,10:24 PM,10.0,0.89,53.0,East,1.13,5.15,992.55,0.0,0.0,0.0,0.0
2023/02/10,10:29 PM,10.0,0.89,53.0,East,0.8,4.34,992.55,0.0,0.0,0.0,0.0
2023/02/10,10:34 PM,9.94,0.94,53.0,East,0.48,4.18,992.89,0.0,0.0,0.0,0.0
2023/02/10,10:39 PM,9.89,0.83,53.0,ESE,1.45,4.83,992.55,0.0,0.0,0.0,0.0
2023/02/10,10:44 PM,9.83,0.83,53.0,ESE,1.13,4.99,992.55,0.0,0.0,0.0,0.0
2023/02/10,10:49 PM,9.78,0.72,53.0,ESE,1.45,7.56,992.55,0.0,0.0,0.0,0.0
2023/02/10,10:54 PM,9.78,0.83,54.0,ESE,1.13,5.95,992.55,0.0,0.0,0.0,0.0
2023/02/10,10:59 PM,9.83,0.83,53.0,East,1.13,5.79,992.89,0.0,0.0,0.0,0.0
2023/02/10,11:04 PM,9.78,0.89,54.0,East,1.45,5.95,992.89,0.0,0.0,0.0,0.0
2023/02/10,11:09 PM,9.72,0.83,54.0,ESE,1.45,5.47,992.55,0.0,0.0,0.0,0.0
2023/02/10,11:14 PM,9.72,0.78,54.0,ESE,1.45,5.95,992.21,0.0,0.0,0.0,0.0
2023/02/10,11:19 PM,9.61,0.78,54.0,ESE,1.45,6.28,992.55,0.0,0.0,0.0,0.0
2023/02/10,11:24 PM,9.67,0.89,55.0,ESE,0.97,3.86,992.89,0.0,0.0,0.0,0.0
2023/02/10,11:29 PM,9.72,0.83,54.0,East,0.64,4.83,992.55,0.0,0.0,0.0,0.0
2023/02/10,11:34 PM,9.61,0.78,54.0,East,1.13,5.95,992.89,0.0,0.0,0.0,0.0
2023/02/10,11:39 PM,9.5,0.89,55.0,East,1.61,6.92,992.55,0.0,0.0,0.0,0.0
2023/02/10,11:44 PM,9.61,1.0,55.0,ESE,0.97,4.83,992.55,0.0,0.0,0.0,0.0
2023/02/10,11:49 PM,9.61,1.06,55.0,East,0.8,3.7,992.89,0.0,0.0,0.0,0.0
2023/02/10,11:54 PM,9.56,1.0,55.0,SE,0.97,4.67,992.89,0.0,0.0,0.0,0.0
2023/02/10,11:59 PM,9.5,1.06,56.0,East,1.13,4.34,992.89,0.0,0.0,0.0,0.0
2023/02/11,12:04 AM,9.44,1.11,56.0,ESE,1.61,5.31,992.89,0.0,0.0,0.0,0.0
2023/02/11,12:09 AM,9.39,0.89,55.0,ESE,1.29,4.99,992.89,0.0,0.0,0.0,0.0
2023/02/11,12:14 AM,9.33,1.06,56.0,ESE,1.29,6.6,992.89,0.0,0.0,0.0,0.0
2023/02/11,12:19 AM,9.28,1.0,56.0,ESE,1.29,4.18,992.89,0.0,0.0,0.0,0.0
2023/02/11,12:24 AM,9.22,0.94,56.0,ESE,1.77,5.79,992.55,0.0,0.0,0.0,0.0
2023/02/11,12:29 AM,9.17,1.06,57.0,ESE,1.61,6.76,992.55,0.0,0.0,0.0,0.0
2023/02/11,12:34 AM,9.06,0.89,57.0,East,2.09,5.95,992.55,0.0,0.0,0.0,0.0
2023/02/11,12:39 AM,8.89,0.78,57.0,ESE,2.25,6.44,992.55,0.0,0.0,0.0,0.0
2023/02/11,12:44 AM,8.89,0.78,57.0,ESE,1.45,7.08,992.55,0.0,0.0,0.0,0.0
2023/02/11,12:49 AM,8.83,0.83,57.0,East,1.61,8.37,992.89,0.0,0.0,0.0,0.0
2023/02/11,12:54 AM,8.78,0.78,57.0,ESE,1.77,7.4,992.55,0.0,0.0,0.0,0.0
2023/02/11,12:59 AM,8.72,0.83,57.0,East,1.77,6.11,992.21,0.0,0.0,0.0,0.0
2023/02/11,01:04 AM,8.67,0.83,58.0,SE,1.29,6.28,992.21,0.0,0.0,0.0,0.0
2023/02/11,01:09 AM,8.61,0.78,58.0,SE,1.45,9.01,992.21,0.0,0.0,0.0,0.0
2023/02/11,01:14 AM,8.5,0.72,58.0,ESE,1.45,9.49,991.87,0.0,0.0,0.0,0.0
2023/02/11,01:19 AM,8.56,0.72,58.0,ESE,1.77,6.92,991.87,0.0,0.0,0.0,0.0
2023/02/11,01:24 AM,8.5,0.78,58.0,SE,1.77,5.15,992.21,0.0,0.0,0.0,0.0
2023/02/11,01:29 AM,8.39,0.89,59.0,SE,0.8,4.83,992.21,0.0,0.0,0.0,0.0
2023/02/11,01:34 AM,8.39,0.89,59.0,ESE,0.97,5.63,992.55,0.0,0.0,0.0,0.0
2023/02/11,01:39 AM,8.39,0.83,59.0,East,1.77,6.76,992.21,0.0,0.0,0.0,0.0
2023/02/11,01:44 AM,8.33,0.83,59.0,East,1.45,5.79,992.21,0.0,0.0,0.0,0.0
2023/02/11,01:49 AM,8.33,0.83,59.0,ESE,2.09,5.47,992.21,0.0,0.0,0.0,0.0
2023/02/11,01:54 AM,8.33,0.83,59.0,ESE,1.61,6.28,992.21,0.0,0.0,0.0,0.0
2023/02/11,01:59 AM,8.33,0.94,60.0,ESE,1.45,5.15,992.21,0.0,0.0,0.0,0.0
2023/02/11,02:04 AM,8.28,0.78,59.0,East,1.77,7.4,992.21,0.0,0.0,0.0,0.0
2023/02/11,02:09 AM,8.28,0.83,59.0,East,1.61,6.28,992.21,0.0,0.0,0.0,0.0
2023/02/11,02:14 AM,8.22,0.78,60.0,SE,2.09,5.63,991.87,0.0,0.0,0.0,0.0
2023/02/11,02:19 AM,8.17,0.78,60.0,ESE,1.61,6.11,992.21,0.0,0.0,0.0,0.0
2023/02/11,02:24 AM,8.22,0.83,60.0,ESE,1.93,6.76,992.21,0.0,0.0,0.0,0.0
2023/02/11,02:29 AM,8.17,0.78,60.0,ESE,2.57,6.76,992.21,0.0,0.0,0.0,0.0
2023/02/11,02:34 AM,8.11,0.78,60.0,ESE,1.77,5.47,991.87,0.0,0.0,0.0,0.0
2023/02/11,02:39 AM,8.0,0.83,61.0,ESE,1.77,7.08,991.87,0.0,0.0,0.0,0.0
2023/02/11,02:44 AM,8.0,0.78,61.0,ESE,1.77,6.28,992.21,0.0,0.0,0.0,0.0
2023/02/11,02:49 AM,8.0,0.83,61.0,ESE,1.13,6.76,992.21,0.0,0.0,0.0,0.0
2023/02/11,02:54 AM,8.0,0.78,60.0,East,1.29,5.95,991.87,0.0,0.0,0.0,0.0
2023/02/11,02:59 AM,7.94,0.72,60.0,East,1.77,6.6,991.87,0.0,0.0,0.0,0.0
2023/02/11,03:04 AM,7.94,0.72,60.0,East,2.57,7.56,991.87,0.0,0.0,0.0,0.0
2023/02/11,03:09 AM,7.89,0.72,61.0,East,2.25,6.44,991.87,0.0,0.0,0.0,0.0
2023/02/11,03:14 AM,7.83,0.72,61.0,ESE,1.93,6.6,991.87,0.0,0.0,0.0,0.0
2023/02/11,03:19 AM,7.78,0.72,61.0,SE,2.25,7.56,991.87,0.0,0.0,0.0,0.0
2023/02/11,03:24 AM,7.78,0.72,61.0,East,1.93,7.56,992.21,0.0,0.0,0.0,0.0
2023/02/11,03:29 AM,7.78,0.72,61.0,East,2.09,6.6,991.87,0.0,0.0,0.0,0.0
2023/02/11,03:34 AM,7.72,0.78,61.0,East,1.77,5.95,992.21,0.0,0.0,0.0,0.0
2023/02/11,03:39 AM,7.67,0.78,62.0,ESE,2.74,5.95,991.87,0.0,0.0,0.0,0.0
2023/02/11,03:44 AM,7.5,0.67,62.0,ESE,2.09,6.92,991.87,0.0,0.0,0.0,0.0
2023/02/11,03:49 AM,7.44,0.67,62.0,ESE,2.25,6.44,991.87,0.0,0.0,0.0,0.0
2023/02/11,03:54 AM,7.39,0.67,62.0,SE,2.41,8.04,991.87,0.0,0.0,0.0,0.0
2023/02/11,03:59 AM,7.33,0.61,62.0,East,1.93,8.04,992.21,0.0,0.0,0.0,0.0
2023/02/11,04:04 AM,7.28,0.72,63.0,East,2.25,6.76,991.87,0.0,0.0,0.0,0.0
2023/02/11,04:09 AM,7.22,0.67,63.0,ESE,1.45,5.79,991.87,0.0,0.0,0.0,0.0
2023/02/11,04:14 AM,7.11,0.56,63.0,ESE,2.25,6.76,991.53,0.0,0.0,0.0,0.0
2023/02/11,04:19 AM,7.0,0.67,64.0,ESE,2.09,8.21,991.53,0.0,0.0,0.0,0.0
2023/02/11,04:24 AM,6.89,0.61,64.0,ESE,2.25,10.3,991.53,0.0,0.0,0.0,0.0
2023/02/11,04:29 AM,6.89,0.61,64.0,East,2.25,7.08,991.53,0.0,0.0,0.0,0.0
2023/02/11,04:34 AM,6.83,0.67,65.0,ESE,1.61,5.79,991.53,0.0,0.0,0.0,0.0
2023/02/11,04:39 AM,6.78,0.61,64.0,ESE,2.25,6.28,991.53,0.0,0.0,0.0,0.0
2023/02/11,04:44 AM,6.78,0.67,65.0,East,1.93,5.15,991.53,0.0,0.0,0.0,0.0
2023/02/11,04:49 AM,6.78,0.67,65.0,ESE,2.25,6.28,991.87,0.0,0.0,0.0,0.0
2023/02/11,04:54 AM,6.72,0.61,65.0,East,2.09,8.21,991.87,0.0,0.0,0.0,0.0
2023/02/11,04:59 AM,6.67,0.56,65.0,East,1.77,9.01,991.87,0.0,0.0,0.0,0.0
2023/02/11,05:04 AM,6.61,0.5,65.0,ESE,2.09,6.76,991.87,0.0,0.0,0.0,0.0
2023/02/11,05:09 AM,6.67,0.56,65.0,ESE,2.09,6.11,991.87,0.0,0.0,0.0,0.0
2023/02/11,05:14 AM,6.56,0.5,65.0,ESE,2.41,6.6,991.87,0.0,0.0,0.0,0.0
2023/02/11,05:19 AM,6.5,0.44,65.0,East,2.25,6.76,991.87,0.0,0.0,0.0,0.0
2023/02/11,05:24 AM,6.5,0.56,66.0,East,2.09,7.08,991.87,0.0,0.0,0.0,0.0
2023/02/11,05:29 AM,6.44,0.56,66.0,ESE,1.93,5.95,991.87,0.0,0.0,0.0,0.0
2023/02/11,05:34 AM,6.5,0.61,66.0,ESE,2.25,9.49,991.87,0.0,0.0,0.0,0.0
2023/02/11,05:39 AM,6.39,0.5,66.0,East,1.93,7.72,991.87,0.0,0.0,0.0,0.0
2023/02/11,05:44 AM,6.33,0.44,66.0,ESE,1.45,6.6,991.87,0.0,0.0,0.0,0.0
2023/02/11,05:49 AM,6.28,0.44,66.0,East,2.25,7.4,991.87,0.0,0.0,0.0,0.0
2023/02/11,05:54 AM,6.22,0.39,66.0,ESE,2.25,7.4,991.87,0.0,0.0,0.0,0.0
2023/02/11,05:59 AM,6.22,0.5,67.0,ESE,2.09,6.28,991.53,0.0,0.0,0.0,0.0
2023/02/11,06:04 AM,6.17,0.39,67.0,ESE,2.09,6.76,991.87,0.0,0.0,0.0,0.0
2023/02/11,06:09 AM,6.11,0.39,67.0,East,1.77,6.92,991.87,0.0,0.0,0.0,0.0
2023/02/11,06:14 AM,6.11,0.39,67.0,ESE,1.93,6.44,991.87,0.0,0.0,0.0,0.0
2023/02/11,06:19 AM,6.06,0.33,67.0,ESE,2.09,7.24,991.87,0.0,0.0,0.0,0.0
2023/02/11,06:24 AM,6.0,0.28,67.0,East,1.45,7.08,991.87,0.0,0.0,0.0,0.0
2023/02/11,06:29 AM,5.94,0.33,68.0,ESE,1.93,7.4,991.87,0.0,0.0,0.0,0.0
2023/02/11,06:34 AM,5.89,0.33,68.0,ESE,1.77,6.6,991.87,0.0,0.0,0.0,0.0
2023/02/11,06:39 AM,5.78,0.28,68.0,ESE,2.57,6.76,991.87,0.0,0.0,0.0,0.0
2023/02/11,06:44 AM,5.78,0.28,68.0,ESE,2.25,5.47,991.87,0.0,0.0,0.0,0.0
2023/02/11,06:49 AM,5.72,0.28,68.0,East,2.09,5.79,992.21,0.0,0.0,0.0,0.0
2023/02/11,06:54 AM,5.67,0.33,69.0,East,2.25,6.44,992.21,0.0,0.0,0.0,0.0
2023/02/11,06:59 AM,5.72,0.33,69.0,East,1.93,5.63,992.21,0.0,0.0,0.0,0.0
2023/02/11,07:04 AM,5.67,0.39,69.0,East,2.25,6.28,992.21,0.0,0.0,0.0,0.0
2023/02/11,07:09 AM,5.67,0.39,69.0,ESE,2.41,6.6,992.21,0.0,0.0,0.0,0.1
2023/02/11,07:14 AM,5.56,0.33,69.0,ESE,1.77,6.28,992.21,0.0,0.0,0.0,0.4
2023/02/11,07:19 AM,5.5,0.28,69.0,East,1.45,5.95,992.21,0.0,0.0,0.0,1.0
2023/02/11,07:24 AM,5.44,0.28,69.0,ESE,2.09,6.44,992.21,0.0,0.0,0.0,1.7
2023/02/11,07:29 AM,5.39,0.28,69.0,ESE,2.25,7.24,992.21,0.0,0.0,0.0,2.5
2023/02/11,07:34 AM,5.5,0.28,69.0,East,2.25,6.44,992.55,0.0,0.0,0.0,3.6
2023/02/11,07:39 AM,5.5,0.28,69.0,ESE,2.57,6.28,992.55,0.0,0.0,0.0,4.2
2023/02/11,07:44 AM,5.5,0.28,69.0,ESE,1.61,6.76,992.55,0.0,0.0,0.0,5.7
2023/02/11,07:49 AM,5.39,0.39,70.0,East,1.93,7.56,992.55,0.0,0.0,0.0,9.6
2023/02/11,07:54 AM,5.39,0.39,70.0,East,2.41,7.08,992.55,0.0,0.0,0.0,11.8
2023/02/11,07:59 AM,5.33,0.33,70.0,ESE,2.41,7.72,992.21,0.0,0.0,0.0,12.9
2023/02/11,08:04 AM,5.39,0.39,70.0,ESE,2.57,7.4,992.21,0.0,0.0,0.0,21.2
2023/02/11,08:09 AM,5.44,0.39,70.0,ESE,1.93,7.08,992.21,0.0,0.0,0.0,24.6
2023/02/11,08:14 AM,5.5,0.39,69.0,East,2.74,8.69,992.21,0.0,0.0,0.0,32.1
2023/02/11,08:19 AM,5.61,0.39,69.0,ESE,2.09,8.37,992.21,0.0,0.0,0.0,42.9
2023/02/11,08:24 AM,5.72,0.5,69.0,East,2.57,7.4,992.21,0.0,0.0,0.0,56.8
2023/02/11,08:29 AM,5.89,0.39,68.0,ESE,1.77,6.28,992.55,0.0,0.0,0.0,49.5
2023/02/11,08:34 AM,5.94,0.44,68.0,ESE,2.09,6.11,992.89,0.0,0.0,0.0,41.9
2023/02/11,08:39 AM,6.06,0.39,67.0,ESE,1.93,9.17,992.55,0.0,0.0,1.0,128.1
2023/02/11,08:44 AM,6.5,0.61,66.0,ESE,2.9,7.88,992.89,0.0,0.0,2.0,221.7
2023/02/11,08:49 AM,7.11,0.72,64.0,ESE,2.25,6.92,992.89,0.0,0.0,1.0,205.6
2023/02/11,08:54 AM,7.67,0.89,62.0,ESE,2.74,7.4,992.55,0.0,0.0,1.0,206.2
2023/02/11,08:59 AM,7.89,0.83,61.0,ESE,2.41,8.37,992.55,0.0,0.0,3.0,341.5
2023/02/11,09:04 AM,8.28,0.94,60.0,ESE,2.74,8.53,992.55,0.0,0.0,2.0,306.0
2023/02/11,09:09 AM,8.06,0.78,60.0,ESE,2.25,9.01,992.21,0.0,0.0,1.0,196.4
2023/02/11,09:14 AM,8.0,0.78,61.0,ESE,2.25,7.88,992.55,0.0,0.0,2.0,238.0
2023/02/11,09:19 AM,8.17,0.83,60.0,ESE,2.9,9.17,992.21,0.0,0.0,2.0,248.1
2023/02/11,09:24 AM,8.28,0.83,59.0,ESE,2.25,9.65,992.21,0.0,0.0,1.0,207.6
2023/02/11,09:29 AM,8.17,0.83,60.0,ESE,2.41,11.58,992.21,0.0,0.0,0.0,100.6
2023/02/11,09:34 AM,8.06,0.78,60.0,SSE,2.74,9.33,992.21,0.0,0.0,1.0,126.8
2023/02/11,09:39 AM,8.06,0.78,60.0,ESE,2.9,7.56,992.55,0.0,0.0,0.0,103.5
2023/02/11,09:44 AM,7.89,0.67,60.0,ESE,3.06,11.91,992.55,0.0,0.0,0.0,69.6
2023/02/11,09:49 AM,7.72,0.72,61.0,SE,2.25,9.81,992.89,0.0,0.0,0.0,75.9
2023/02/11,09:54 AM,7.94,0.72,60.0,SE,1.77,6.76,992.55,0.0,0.0,0.0,93.4
2023/02/11,09:59 AM,8.11,0.83,60.0,SE,1.45,7.56,992.55,0.0,0.0,0.0,103.2
2023/02/11,10:04 AM,8.22,0.83,60.0,SE,2.9,8.85,992.55,0.0,0.0,0.0,98.3
2023/02/11,10:09 AM,7.83,0.78,61.0,ESE,4.67,13.19,992.89,0.0,0.0,0.0,96.2
2023/02/11,10:14 AM,7.72,0.83,62.0,ESE,2.09,8.85,992.89,0.0,0.0,2.0,311.8
2023/02/11,10:19 AM,8.61,1.0,59.0,SE,2.25,8.69,992.89,0.0,0.0,3.0,352.9
2023/02/11,10:24 AM,8.44,0.89,59.0,ESE,3.86,12.39,992.89,0.0,0.0,1.0,109.6
2023/02/11,10:29 AM,8.28,0.83,59.0,East,2.9,10.62,992.89,0.0,0.0,0.0,74.7
2023/02/11,10:34 AM,8.11,0.72,59.0,East,6.11,19.47,992.89,0.0,0.0,0.0,100.8
2023/02/11,10:39 AM,7.89,0.67,60.0,ESE,4.18,20.27,993.23,0.0,0.0,2.0,235.1
2023/02/11,10:44 AM,8.33,0.78,59.0,ESE,3.7,13.84,993.23,0.0,0.0,1.0,181.4
2023/02/11,10:49 AM,8.33,0.83,59.0,SSE,2.57,10.3,993.23,0.0,0.0,0.0,76.0
2023/02/11,10:54 AM,8.33,0.83,59.0,ESE,3.54,13.19,992.89,0.0,0.0,0.0,73.8
2023/02/11,10:59 AM,8.17,0.61,59.0,East,4.83,12.39,993.23,0.0,0.0,0.0,75.6
2023/02/11,11:04 AM,8.33,0.83,59.0,ESE,1.93,9.49,993.23,0.0,0.0,0.0,76.2
2023/02/11,11:09 AM,8.67,0.83,58.0,East,2.74,10.62,993.23,0.0,0.0,0.0,80.3
2023/02/11,11:14 AM,8.61,0.78,58.0,East,2.9,11.91,993.23,0.0,0.0,0.0,83.3
2023/02/11,11:19 AM,8.78,0.89,58.0,ESE,1.77,8.53,992.89,0.0,0.0,0.0,81.3
2023/02/11,11:24 AM,9.06,0.94,57.0,SE,1.61,8.53,992.89,0.0,0.0,0.0,81.9
2023/02/11,11:29 AM,9.28,0.94,56.0,ESE,2.09,7.88,992.89,0.0,0.0,0.0,80.6
2023/02/11,11:34 AM,9.28,0.83,55.0,ESE,2.57,10.62,992.55,0.0,0.0,0.0,91.0
2023/02/11,11:39 AM,9.22,0.61,55.0,ESE,3.06,12.07,992.55,0.0,0.0,0.0,99.7
2023/02/11,11:44 AM,9.33,0.61,55.0,SE,2.41,9.17,992.21,0.0,0.0,1.0,131.7
2023/02/11,11:49 AM,9.56,0.72,54.0,SE,1.45,7.72,992.21,0.0,0.0,1.0,147.8
2023/02/11,11:54 AM,9.44,0.56,54.0,East,5.63,16.57,992.21,0.0,0.0,1.0,146.6
2023/02/11,11:59 AM,9.22,0.5,54.0,ESE,2.25,11.58,991.87,0.0,0.0,1.0,116.4
2023/02/11,12:04 PM,9.56,0.61,54.0,ESE,2.25,10.94,991.87,0.0,0.0,0.0,102.1
2023/02/11,12:09 PM,9.56,0.61,54.0,ESE,2.57,12.39,991.53,0.0,0.0,1.0,133.3
2023/02/11,12:14 PM,9.67,0.61,53.0,SSE,1.61,9.98,991.53,0.0,0.0,1.0,138.3
2023/02/11,12:19 PM,9.78,0.39,52.0,SE,3.06,13.52,991.53,0.0,0.0,1.0,151.5
2023/02/11,12:24 PM,10.06,0.5,51.0,ESE,1.77,6.92,991.53,0.0,0.0,1.0,150.0
2023/02/11,12:29 PM,10.22,0.5,51.0,SE,2.57,9.17,991.53,0.0,0.0,1.0,124.6
2023/02/11,12:34 PM,10.06,0.17,50.0,East,3.7,11.91,991.53,0.0,0.0,1.0,121.8
2023/02/11,12:39 PM,9.5,0.0,51.0,East,2.25,11.91,991.53,0.0,0.0,1.0,133.1
2023/02/11,12:44 PM,10.39,0.22,49.0,East,1.29,7.24,991.2,0.0,0.0,1.0,189.1
2023/02/11,12:49 PM,10.44,0.0,48.0,ESE,3.86,12.87,991.2,0.0,0.0,1.0,192.5
2023/02/11,12:54 PM,10.28,0.0,49.0,East,2.25,12.07,990.86,0.0,0.0,1.0,133.4
2023/02/11,12:59 PM,10.06,-0.39,48.0,East,4.83,18.02,990.86,0.0,0.0,1.0,114.9
2023/02/11,01:04 PM,10.39,-0.28,48.0,ESE,1.61,9.65,990.86,0.0,0.0,1.0,116.7
2023/02/11,01:09 PM,10.44,-0.44,47.0,ESE,3.54,13.84,990.86,0.0,0.0,0.0,96.8
2023/02/11,01:14 PM,10.44,-0.56,46.0,ESE,2.41,11.75,990.86,0.0,0.0,0.0,82.6
2023/02/11,01:19 PM,10.5,-0.78,45.0,East,2.9,10.62,990.52,0.0,0.0,0.0,80.6
2023/02/11,01:24 PM,10.39,-0.94,45.0,East,4.34,11.42,990.86,0.0,0.0,0.0,75.9
2023/02/11,01:29 PM,10.17,-1.22,45.0,East,3.86,14.32,990.86,0.0,0.0,0.0,73.0
2023/02/11,01:34 PM,10.22,-1.39,44.0,ESE,3.38,11.91,990.86,0.0,0.0,0.0,70.0
2023/02/11,01:39 PM,10.44,-1.39,44.0,ESE,2.41,9.65,990.52,0.0,0.0,0.0,74.1
2023/02/11,01:44 PM,10.67,-1.67,42.0,ESE,2.74,9.81,990.18,0.0,0.0,0.0,73.7
2023/02/11,01:49 PM,10.67,-1.83,42.0,East,4.02,11.91,990.18,0.0,0.0,0.0,69.4
2023/02/11,01:54 PM,10.33,-2.0,42.0,East,3.7,13.03,990.18,0.0,0.0,0.0,59.9
2023/02/11,01:59 PM,10.33,-2.06,42.0,East,3.06,9.98,990.18,0.0,0.0,0.0,58.0
2023/02/11,02:04 PM,10.61,-2.11,41.0,East,2.57,9.01,990.18,0.0,0.0,0.0,55.3
2023/02/11,02:09 PM,10.56,-2.39,40.0,East,3.06,13.52,989.84,0.0,0.0,0.0,54.8
2023/02/11,02:14 PM,10.5,-2.33,41.0,East,2.74,10.3,989.84,0.0,0.0,0.0,48.5
2023/02/11,02:19 PM,10.33,-2.61,40.0,East,5.63,12.39,989.84,0.0,0.0,0.0,42.4
2023/02/11,02:24 PM,10.28,-2.78,40.0,East,4.02,12.71,989.84,0.0,0.0,0.0,48.9
2023/02/11,02:29 PM,10.5,-2.56,40.0,ESE,1.13,7.88,989.5,0.0,0.0,0.0,49.1
2023/02/11,02:34 PM,10.78,-2.5,40.0,East,1.61,7.4,989.5,0.0,0.0,0.0,63.8
2023/02/11,02:39 PM,10.83,-2.61,39.0,East,3.06,7.72,989.5,0.0,0.0,0.0,78.8
2023/02/11,02:44 PM,11.11,-2.44,39.0,SE,0.8,5.47,989.16,0.0,0.0,0.0,73.6
2023/02/11,02:49 PM,11.17,-2.89,37.0,East,2.74,7.24,989.16,0.0,0.0,0.0,36.2
2023/02/11,02:54 PM,10.78,-2.94,38.0,East,1.61,9.65,989.16,0.0,0.0,0.0,38.6
2023/02/11,02:59 PM,10.89,-2.78,38.0,ESE,1.13,7.56,989.16,0.0,0.0,0.0,41.7
2023/02/11,03:04 PM,11.06,-3.33,36.0,ESE,1.93,7.4,988.83,0.0,0.0,0.0,53.7
2023/02/11,03:09 PM,10.94,-3.78,35.0,East,2.74,10.94,988.49,0.0,0.0,0.0,60.0
2023/02/11,03:14 PM,11.11,-3.44,36.0,East,1.45,8.69,988.49,0.0,0.0,0.0,60.1
2023/02/11,03:19 PM,11.28,-3.78,35.0,East,1.77,8.04,988.15,0.0,0.0,0.0,54.7
2023/02/11,03:24 PM,11.28,-4.17,34.0,ESE,1.13,7.08,988.15,0.0,0.0,0.0,55.3
2023/02/11,03:29 PM,11.11,-4.94,32.0,East,4.02,13.19,987.81,0.0,0.0,0.0,51.2
2023/02/11,03:34 PM,10.94,-5.28,32.0,ESE,2.9,13.68,987.81,0.0,0.0,0.0,50.1
2023/02/11,03:39 PM,11.06,-5.0,32.0,ESE,2.9,9.81,987.81,0.0,0.0,0.0,51.7
2023/02/11,03:44 PM,11.11,-5.0,32.0,ESE,0.97,9.98,987.81,0.0,0.0,0.0,49.3
2023/02/11,03:49 PM,11.28,-5.11,31.0,East,2.25,7.88,987.81,0.0,0.0,0.0,37.4
2023/02/11,03:54 PM,11.22,-4.94,32.0,East,1.61,7.24,988.15,0.0,0.0,0.0,37.2
2023/02/11,03:59 PM,11.39,-4.78,32.0,East,1.13,5.47,988.15,0.0,0.0,0.0,36.9
2023/02/11,04:04 PM,11.44,-4.56,32.0,East,0.8,6.11,988.15,0.0,0.0,0.0,33.9
2023/02/11,04:09 PM,11.67,-4.39,32.0,ESE,0.48,4.99,988.15,0.0,0.0,0.0,42.5
2023/02/11,04:14 PM,11.78,-4.67,31.0,East,1.45,4.18,988.49,0.0,0.0,0.0,42.9
2023/02/11,04:19 PM,11.72,-4.28,32.0,ESE,0.16,3.7,988.49,0.0,0.0,0.0,35.1
2023/02/11,04:24 PM,11.83,-4.28,32.0,East,1.45,4.67,988.49,0.0,0.0,0.0,24.8
