DateTime,Temperature_C,Dew_Point_C,Humidity_%,Wind,Speed_kmh,Gust_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,UV,Solar_w/m2,Power
2023-03-06 21:49:00,19.28,7.94,48,NNE,2.57,8.53,981.38,0,0,0,0,-0.053056525
2023-03-06 21:54:00,19.17,7.89,48,North,2.25,8.21,981.38,0,0,0,0,0.071472895
2023-03-06 21:59:00,19.22,7.94,48,North,3.22,11.42,981.38,0,0,0,0,-0.043930294
2023-03-06 22:04:00,19.22,7.89,48,NNE,2.9,9.65,981.38,0,0,0,0,-0.015944571
2023-03-06 22:09:00,19.17,7.83,48,North,4.02,9.33,981.38,0,0,0,0,0.012080245
2023-03-06 22:14:00,19.39,7.78,47,NNE,3.86,12.23,981.38,0,0,0,0,-0.002132477
2023-03-06 22:19:00,19.39,7.83,47,,4.34,14,981.38,0,0,0,0,0.036156048
2023-03-06 22:24:00,19.33,7.89,48,,3.54,15.12,981.38,0,0,0,0,-0.007351136
2023-03-06 22:29:00,19.17,7.89,48,NNW,2.25,13.52,981.38,0,0,0,0,0.032432957
2023-03-06 22:34:00,18.78,7.83,49,NNE,2.74,8.37,981.38,0,0,0,0,-0.034231175
2023-03-06 22:39:00,18.61,7.94,50,North,3.54,11.58,981.38,0,0,0,0,0.075702499
2023-03-06 22:44:00,18.5,7.89,50,North,3.22,11.58,981.38,0,0,0,0,0.10269062
2023-03-06 22:49:00,18.39,8,51,North,3.38,10.46,981.38,0,0,0,0,-0.136113137
2023-03-06 22:54:00,18.39,8.11,51,North,4.02,13.19,981.38,0,0,0,0,-0.048393661
2023-03-06 22:59:00,18.44,7.94,50,,5.15,13.84,981.38,0,0,0,0,0.000308234
2023-03-06 23:04:00,18.39,8.11,51,,3.38,12.55,981.38,0,0,0,0,-0.063818762
2023-03-06 23:09:00,18.28,8,51,NNE,4.02,10.46,981.38,0,0,0,0,0.0083966
2023-03-06 23:14:00,18.17,8.06,52,North,2.25,9.01,981.38,0,0,0,0,-0.105767864
2023-03-06 23:19:00,17.89,8.06,53,,1.13,5.63,981.38,0,0,0,0,-0.140435115
2023-03-06 23:24:00,17.72,8,53,North,2.41,6.76,981.38,0,0,0,0,-0.03346228
2023-03-06 23:29:00,17.67,7.94,53,North,1.93,6.11,981.71,0,0,0,0,0.057458047
2023-03-06 23:34:00,17.56,8.11,54,NNE,1.93,6.28,981.71,0,0,0,0,-0.002983819
2023-03-06 23:39:00,17.28,8,54,NNE,1.45,5.79,981.71,0,0,0,0,0.025869634
2023-03-06 23:44:00,17.17,8.06,55,NNE,1.45,6.28,981.71,0,0,0,0,0.020168407
2023-03-06 23:49:00,16.94,8.17,56,NNE,2.41,5.79,981.71,0,0,0,0,0.058512289
2023-03-06 23:54:00,16.78,8.22,57,NNE,1.45,4.83,981.71,0,0,0,0,0.002454005
2023-03-06 23:59:00,16.67,8.22,57,NNE,1.93,5.47,981.71,0,0,0,0,-0.052821129
2023-03-07 00:04:00,16.67,8.22,57,NNE,2.25,7.24,981.38,0,0,0,0,0.019414806
2023-03-07 00:09:00,16.61,8.17,57,NNE,2.09,5.31,981.71,0,0,0,0,0.010809329
2023-03-07 00:14:00,16.56,8.11,57,NE,1.93,5.79,981.71,0,0,0,0,0.066439261
2023-03-07 00:19:00,16.72,8.11,57,NE,2.25,5.79,981.38,0,0,0,0,0.003879984
2023-03-07 00:24:00,16.72,7.94,56,NE,2.57,5.95,981.71,0,0,0,0,-0.121419884
2023-03-07 00:29:00,16.78,8.06,56,NNE,3.06,7.24,981.38,0,0,0,0,-0.03813167
2023-03-07 00:34:00,17,8,55,NNE,3.38,9.81,981.38,0,0,0,0,0.004679092
2023-03-07 00:39:00,16.94,8.06,56,NNE,3.06,10.14,981.38,0,0,0,0,0.005367848
2023-03-07 00:44:00,16.83,8.06,56,NNE,3.54,8.85,981.38,0,0,0,0,-0.004514944
2023-03-07 00:49:00,16.67,8.11,57,NNE,2.25,7.88,981.38,0,0,0,0,0.033718728
2023-03-07 00:54:00,16.67,8,56,NNE,2.57,9.17,981.38,0,0,0,0,0.054593761
2023-03-07 00:59:00,16.44,8,57,NNE,2.25,5.63,981.38,0,0,0,0,-0.016039427
2023-03-07 01:04:00,16.28,8,58,North,2.09,7.72,981.71,0,0,0,0,-0.020787405
2023-03-07 01:09:00,16.28,8,58,North,1.93,12.55,981.71,0,0,0,0,0.046756814
2023-03-07 01:14:00,16.22,7.89,58,NNE,2.09,7.4,981.71,0,0,0,0,-0.070691659
2023-03-07 01:19:00,16.11,7.83,58,NNE,2.9,7.08,981.71,0,0,0,0,0.09316179
2023-03-07 01:24:00,16.06,7.78,58,NNE,3.06,7.72,981.71,0,0,0,0,0.003678272
2023-03-07 01:29:00,16.11,7.78,58,NNE,2.41,9.98,981.71,0,0,0,0,0.005320871
2023-03-07 01:34:00,16.11,7.78,58,NE,2.74,6.76,981.71,0,0,0,0,-0.071784853
2023-03-07 01:39:00,16.17,7.78,58,NNE,2.74,7.24,981.71,0,0,0,0,-0.016616084
2023-03-07 01:44:00,16.22,7.78,57,NNE,2.57,6.76,981.71,0,0,0,0,-0.013046518
2023-03-07 01:49:00,16.17,7.72,58,NE,2.57,6.11,981.71,0,0,0,0,-0.01974929
2023-03-07 01:54:00,16.11,7.67,57,NE,3.06,8.53,981.71,0,0,0,0,0.063818744
2023-03-07 01:59:00,16.06,7.72,58,NNE,2.74,8.37,981.71,0,0,0,0,-0.04030967
2023-03-07 02:04:00,15.83,7.83,59,NE,1.61,5.31,981.71,0,0,0,0,-0.046515076
2023-03-07 02:09:00,15.78,7.78,59,NNE,2.41,6.6,982.05,0,0,0,0,-0.010218539
2023-03-07 02:14:00,15.78,7.78,59,NNE,2.74,7.24,981.71,0,0,0,0,-0.058492654
2023-03-07 02:19:00,15.83,7.67,59,NE,2.09,6.44,982.05,0,0,0,0,-0.047524783
2023-03-07 02:24:00,15.67,7.72,59,NNE,1.77,5.79,982.05,0,0,0,0,-0.040358441
2023-03-07 02:29:00,15.72,7.67,59,NNE,1.93,6.28,982.05,0,0,0,0,-0.003930467
2023-03-07 02:34:00,15.78,7.61,58,North,2.41,6.76,982.05,0,0,0,0,-0.029686082
2023-03-07 02:39:00,15.72,7.5,58,NNE,2.57,7.4,981.71,0,0,0,0,0.080634222
2023-03-07 02:44:00,15.61,7.61,59,NNE,1.45,6.28,981.71,0,0,0,0,-0.006282887
2023-03-07 02:49:00,15.33,7.56,60,NE,0.97,4.18,981.71,0,0,0,0,-0.036718709
2023-03-07 02:54:00,15.22,7.56,60,NE,0.8,3.7,981.71,0,0,0,0,0.000360507
2023-03-07 02:59:00,15.06,7.56,61,NNE,0.16,3.38,981.71,0,0,0,0,-0.017351324
2023-03-07 03:04:00,14.94,7.44,61,NE,0,3.06,982.05,0,0,0,0,-0.002827384
2023-03-07 03:09:00,14.89,7.39,61,NE,0,2.09,982.05,0,0,0,0,0.000411584
2023-03-07 03:14:00,14.56,7.61,63,ENE,0.16,2.41,982.05,0,0,0,0,-0.027518682
2023-03-07 03:19:00,14.39,7.72,64,NE,0,2.57,982.05,0,0,0,0,-0.026045756
2023-03-07 03:24:00,14.39,7.72,64,NE,0,2.57,982.39,0,0,0,0,0.066155235
2023-03-07 03:29:00,14.39,7.72,64,NNE,1.45,3.38,982.05,0,0,0,0,-0.12169469
2023-03-07 03:34:00,14.39,7.72,64,NNE,3.54,4.34,982.39,0,0,0,0,0.094387376
2023-03-07 03:39:00,14,7.56,65,North,0.8,3.22,982.39,0,0,0,0,0.010694046
2023-03-07 03:44:00,13.44,7.44,67,East,0.16,3.06,982.39,0,0,0,0,-0.016906514
2023-03-07 03:49:00,13.17,7.39,68,South,0,2.9,982.39,0,0,0,0,0.011567378
2023-03-07 03:54:00,13.22,7.33,68,ENE,0.16,2.9,982.39,0,0,0,0,-0.089512947
2023-03-07 03:59:00,13.22,7.33,68,ENE,0.32,3.06,982.39,0,0,0,0,0.056397704
2023-03-07 04:04:00,13.17,7.33,68,NE,0.16,3.06,982.39,0,0,0,0,-0.010477027
2023-03-07 04:09:00,13.11,7.44,69,East,0.32,3.54,982.39,0,0,0,0,-0.032586096
2023-03-07 04:14:00,12.72,7.44,70,ENE,0.16,3.06,982.73,0,0,0,0,-0.045539899
2023-03-07 04:19:00,12.44,7.33,71,East,0.8,3.54,982.73,0,0,0,0,0.080007356
2023-03-07 04:24:00,12.78,7.39,70,ENE,1.13,4.34,982.73,0,0,0,0,-0.012199585
2023-03-07 04:29:00,13.28,7.39,68,ENE,1.13,4.34,982.73,0,0,0,0,-0.070196988
2023-03-07 04:34:00,13.5,7.5,67,NE,1.45,4.02,982.73,0,0,0,0,-0.015494985
2023-03-07 04:39:00,13.33,7.44,68,NNE,1.13,4.02,982.73,0,0,0,0,0.01073466
2023-03-07 04:44:00,13.11,7.56,69,NE,0.32,3.06,983.07,0,0,0,0,-0.083031923
2023-03-07 04:49:00,12.94,7.56,70,ENE,1.29,4.67,983.07,0,0,0,0,-0.04386491
2023-03-07 04:54:00,12.78,7.72,71,NE,0.97,4.67,983.07,0,0,0,0,0.001098017
2023-03-07 04:59:00,12.78,7.72,71,NE,1.45,4.83,983.07,0,0,0,0,0.019750555
2023-03-07 05:04:00,12.56,7.78,72,NE,1.29,3.86,983.07,0,0,0,0,-0.000191922
2023-03-07 05:09:00,12.72,7.78,72,North,1.45,4.67,983.41,0,0,0,0,-0.047576555
2023-03-07 05:14:00,12.78,7.89,72,NE,1.45,4.34,983.07,0,0,0,0,-0.013832811
2023-03-07 05:19:00,12.67,7.89,73,NE,0.97,3.86,983.41,0,0,0,0,0.005924162
2023-03-07 05:24:00,12.44,7.83,74,NE,1.77,4.34,983.41,0,0,0,0,0.151593119
2023-03-07 05:29:00,12.44,7.78,73,NNE,1.45,5.31,983.41,0,0,0,0,-0.044446136
2023-03-07 05:34:00,12.28,7.67,73,NE,1.13,4.34,983.41,0,0,0,0,-0.003308911
2023-03-07 05:39:00,12.06,7.67,75,NE,0.48,3.22,983.41,0,0,0,0,0.102060336
2023-03-07 05:44:00,11.83,7.67,76,NE,1.13,4.18,983.75,0,0,0,0,0.055362288
2023-03-07 05:49:00,11.78,7.67,76,NE,1.29,3.7,983.75,0,0,0,0,-0.074660893
2023-03-07 05:54:00,11.72,7.61,76,NE,0.8,4.51,983.75,0,0,0,0,-0.036986266
2023-03-07 05:59:00,11.56,7.61,77,NE,1.77,4.67,983.75,0,0,0,0,0.009894999
2023-03-07 06:04:00,11.78,7.72,76,NE,1.45,4.83,984.08,0,0,0,0,-0.045952467
2023-03-07 06:09:00,11.72,7.72,77,NE,1.29,4.18,984.08,0,0,0,0,-0.006573938
2023-03-07 06:14:00,11.67,7.72,77,NNE,0.97,4.02,984.08,0,0,0,0,-0.00010804
2023-03-07 06:19:00,11.72,7.72,77,NE,1.13,3.86,984.08,0,0,0,0,-0.000105157
2023-03-07 06:24:00,11.72,7.78,77,ENE,0.64,3.86,984.08,0,0,0,0,0.049354205
2023-03-07 06:29:00,11.67,7.72,77,East,0.16,3.7,984.08,0,0,0,0,0.016643816
2023-03-07 06:34:00,11.44,7.72,78,ENE,0.97,3.7,984.42,0,0,0,0,-0.017054394
2023-03-07 06:39:00,11.22,7.67,79,NE,0.64,4.18,984.42,0,0,0,0.1,0.084932036
2023-03-07 06:44:00,11,7.61,80,ENE,1.13,3.54,984.42,0,0,0,0.5,0.070140872
2023-03-07 06:49:00,11.22,7.78,79,NNE,0.64,3.22,984.42,0,0,0,1.2,0.217521034
2023-03-07 06:54:00,11.39,7.83,79,ESE,0.16,2.9,984.76,0,0,0,2.8,0.541622891
2023-03-07 06:59:00,11.83,7.94,77,ENE,1.29,3.22,984.76,0,0,0,5.2,0.99080337
2023-03-07 07:04:00,11.83,7.94,77,East,0.32,3.06,984.76,0,0,0,8.5,1.617208653
2023-03-07 07:09:00,11.72,7.89,77,SE,0.64,3.06,985.1,0,0,0,12.2,2.310430065
2023-03-07 07:14:00,11.83,8.11,78,NNE,0.97,3.22,985.1,0,0,0,16.7,3.158241027
2023-03-07 07:19:00,12.06,8.17,77,NE,0.64,3.38,985.1,0,0,0,21.1,3.976346505
2023-03-07 07:24:00,11.94,8.17,78,NE,1.61,4.02,985.1,0,0,0,25.6,4.836259172
2023-03-07 07:29:00,12,8.28,78,ENE,0.97,4.51,985.1,0,0,0,29.8,5.636564422
2023-03-07 07:34:00,12.22,8.33,77,NE,0.48,3.38,985.1,0,0,0,34.7,6.513504955
2023-03-07 07:39:00,12.78,8.5,75,NNE,0.64,3.54,985.44,0,0,0,38.4,7.239819537
2023-03-07 07:44:00,13.22,8.67,74,ENE,0.64,3.22,985.44,0,0,0,42.3,7.998637378
2023-03-07 07:49:00,13.61,8.67,72,North,0.48,3.22,985.44,0,0,0,45.5,8.610910397
2023-03-07 07:53:00,14,8.72,71,NNW,0.48,4.99,985.44,0,0,0,48,8.964228069
2023-03-07 07:59:00,14.39,8.83,69,ESE,0.32,2.74,985.44,0,0,0,51.5,9.739781524
2023-03-07 08:04:00,14.56,8.94,69,NNE,1.77,4.51,985.44,0,0,0,56,10.53321439
2023-03-07 08:09:00,14.94,9.06,68,East,1.13,4.99,985.44,0,0,0,59.4,11.07151094
2023-03-07 08:14:00,15.44,9.17,66,SE,2.09,7.08,985.44,0,0,0,67.2,12.6322554
2023-03-07 08:19:00,15.94,9.17,64,East,2.09,8.37,985.44,0,0,0,72.6,13.68104657
2023-03-07 08:24:00,16.22,9.28,63,SE,3.22,9.17,985.44,0,0,0,78.2,14.74632899
2023-03-07 08:29:00,16.39,9.17,62,ESE,3.86,9.98,985.44,0,0,0,79,14.91650969
2023-03-07 08:34:00,16.67,9.17,61,ESE,2.57,8.85,985.78,0,0,0,79,14.89459918
2023-03-07 08:39:00,16.78,9.22,61,SE,2.09,7.56,985.78,0,0,0,86.3,16.19924416
2023-03-07 08:44:00,17,9.22,60,East,1.77,6.92,985.78,0,0,0,90.8,17.10068517
2023-03-07 08:49:00,17.17,9.22,60,NW,2.25,8.37,985.78,0,0,0,97.1,18.2187001
2023-03-07 08:54:00,17.5,9.28,59,SSE,2.25,7.88,985.78,0,0,1,152.2,28.6538569
2023-03-07 08:59:00,18.06,9.39,57,SSE,2.74,7.56,985.78,0,0,1,199.6,37.55194683
2023-03-07 09:04:00,18.61,9.33,55,SE,2.57,8.53,986.12,0,0,1,203.9,38.44538995
2023-03-07 09:09:00,18.89,9.39,54,NW,2.74,7.72,985.78,0,0,2,240.2,45.27836439
2023-03-07 09:14:00,19.22,9.39,53,ESE,2.9,9.01,986.12,0,0,2,233.7,44.0985059
2023-03-07 09:19:00,19,9.33,53,NW,2.25,9.98,986.12,0,0,2,240.6,45.32257327
2023-03-07 09:24:00,19.56,9.44,52,SE,2.09,7.08,986.12,0,0,2,283.3,53.40883968
2023-03-07 09:29:00,20.44,9.67,50,East,1.61,4.99,986.12,0,0,2,280.7,52.893584
2023-03-07 09:34:00,20.61,9.67,50,SE,2.57,8.37,986.12,0,0,2,269.1,50.69012214
2023-03-07 09:39:00,20.06,9.56,51,South,2.74,8.04,986.12,0,0,2,302.6,57.04628356
2023-03-07 09:44:00,19.94,9.33,50,ESE,2.9,8.85,986.12,0,0,3,346.4,65.41732684
2023-03-07 09:49:00,20.28,9.22,49,WNW,3.86,9.49,986.12,0,0,3,370.5,69.88187277
2023-03-07 09:54:00,21,9.28,47,ENE,2.41,6.92,986.46,0,0,3,379.5,71.54291034
2023-03-07 09:59:00,21,9,46,East,3.06,9.33,986.46,0,0,3,393.3,74.05073049
2023-03-07 10:04:00,21.11,9.11,46,NW,3.22,9.01,986.46,0,0,3,404,76.14832576
2023-03-07 10:09:00,21.61,9.39,46,SW,2.74,9.81,986.46,0,0,3,422.3,79.56930909
2023-03-07 10:14:00,21.61,8.67,43,North,3.38,11.42,986.79,0,0,4,435.4,81.92854753
2023-03-07 10:19:00,21.72,8.5,43,South,2.9,9.17,986.79,0,0,4,448.4,84.50087004
2023-03-07 10:24:00,21.83,8.67,43,South,2.9,7.24,986.79,0,0,4,463.3,87.33620673
2023-03-07 10:29:00,22.06,8.22,41,SE,2.9,9.65,986.46,0,0,4,475.8,89.83270431
2023-03-07 10:34:00,22.17,8,40,ESE,2.74,7.24,986.46,0,0,4,489.8,92.44927495
2023-03-07 10:39:00,22.67,7.22,37,South,3.06,8.21,986.79,0,0,4,501.2,94.54830001
2023-03-07 10:44:00,22.78,7.83,38,WNW,3.06,7.24,986.46,0,0,4,518,97.72488054
2023-03-07 10:49:00,22.67,7.5,38,SE,3.22,7.72,986.79,0,0,4,528.7,99.64282524
2023-03-07 10:54:00,22.61,7.72,38,SW,3.38,9.49,986.79,0,0,5,541.7,102.1172634
2023-03-07 10:59:00,22.72,7.56,38,East,2.41,9.81,986.79,0,0,5,553.6,104.3537073
2023-03-07 11:04:00,22.83,7.11,36,NNW,3.22,7.4,986.79,0,0,5,566.2,106.7504096
2023-03-07 11:09:00,23.11,6.5,34,SSW,3.38,9.98,986.79,0,0,5,579.2,109.1816941
2023-03-07 11:14:00,23.17,6.33,34,WSW,3.86,11.91,986.79,0,0,5,592.4,111.6479818
2023-03-07 11:19:00,22.83,5.94,33,East,3.86,11.42,986.79,0,0,5,603.5,113.7972897
2023-03-07 11:24:00,22.56,5.56,33,ESE,4.51,11.26,986.79,0,0,5,612.2,115.363478
2023-03-07 11:29:00,22.72,6.06,34,South,3.7,10.3,986.79,0,0,5,618.1,116.571182
2023-03-07 11:34:00,22.83,5.83,33,SE,4.34,11.91,986.79,0,0,5,628.6,118.4487114
2023-03-07 11:39:00,23.28,6.39,34,SE,2.74,7.56,987.13,0,0,5,637.5,120.1823895
2023-03-07 11:44:00,23.83,6.78,33,SE,3.54,9.01,987.13,0,0,5,644.4,121.4920054
2023-03-07 11:49:00,24.28,6.17,31,South,2.41,8.21,987.13,0,0,6,651.5,122.8065211
2023-03-07 11:54:00,23.33,6.28,33,NE,4.83,13.52,987.13,0,0,6,661.6,124.656707
2023-03-07 11:59:00,22.78,6.17,34,NW,4.02,10.78,987.13,0,0,6,668.1,125.9403881
2023-03-07 12:04:00,23.28,6.44,34,South,4.18,10.3,987.13,0,0,6,674.6,127.1138609
2023-03-07 12:09:00,23.39,6,33,ESE,3.86,14.8,987.13,0,0,6,682.7,128.5990261
2023-03-07 12:14:00,23.39,6.22,33,WSW,4.18,11.42,987.13,0,0,6,691.2,130.2297331
2023-03-07 12:19:00,23.56,6.22,33,NNW,3.86,14.32,987.13,0,0,6,688.6,129.9001196
2023-03-07 12:24:00,23.5,6.22,33,SSW,4.02,13.35,987.13,0,0,6,698.3,131.675479
2023-03-07 12:29:00,24.06,6.28,32,ESE,3.54,9.33,987.13,0,0,6,705.8,133.0956523
2023-03-07 12:34:00,23.5,6.17,33,SSW,4.18,10.62,987.47,0,0,6,703.5,132.4978023
2023-03-07 12:39:00,23.33,5.44,31,East,3.38,12.71,987.47,0,0,6,709.3,133.6926051
2023-03-07 12:44:00,23,5.28,32,East,4.83,13.03,987.47,0,0,6,709.3,133.5863696
2023-03-07 12:49:00,23.28,4.78,30,NNW,3.54,11.26,987.47,0,0,6,709.2,133.6925627
2023-03-07 12:54:00,23.78,4.78,29,West,4.34,11.42,987.47,0,0,6,709.2,133.6608944
2023-03-07 12:59:00,23.78,5.17,30,WSW,3.38,10.62,987.81,0,0,6,709.2,133.7273638
2023-03-07 13:04:00,23.61,4.94,30,SSE,4.02,11.91,987.81,0,0,6,709.4,133.6671109
2023-03-07 13:09:00,23.17,4.33,29,SSE,4.02,11.75,987.81,0,0,6,709.9,133.8270607
2023-03-07 13:14:00,23.39,3.67,28,SE,4.02,10.94,987.81,0,0,6,709.4,133.8594714
2023-03-07 13:19:00,22.78,3.39,28,ENE,4.67,14.96,987.81,0,0,6,709.6,133.7399223
2023-03-07 13:24:00,21.83,2.06,27,NE,3.06,13.19,987.81,0,0,6,709.7,133.8030145
2023-03-07 13:29:00,23,2.11,25,South,3.7,11.1,987.81,0,0,6,710.3,133.8984288
2023-03-07 13:34:00,23.72,2.17,24,SSE,4.02,11.1,987.47,0,0,6,709.1,133.5861389
2023-03-07 13:39:00,23.56,3.17,26,NE,3.86,9.17,987.81,0,0,6,708.7,133.7106852
2023-03-07 13:44:00,23.56,3.39,27,ENE,3.06,10.3,987.47,0,0,6,703.5,132.6093611
2023-03-07 13:49:00,23.39,3.72,28,East,3.86,11.26,987.47,0,0,6,699.3,131.7839864
2023-03-07 13:54:00,23.06,2.89,27,NW,5.15,14.64,987.47,0,0,6,691.5,130.348605
2023-03-07 13:59:00,22.61,2.83,27,ESE,4.18,14.32,987.47,0,0,6,687.7,129.6354761
2023-03-07 14:04:00,22.22,2.67,28,ENE,4.83,13.35,987.47,0,0,6,683.7,128.830047
2023-03-07 14:09:00,22.94,2.94,27,NNW,3.54,10.46,987.47,0,0,6,678.5,127.9578465
2023-03-07 14:14:00,23.28,3.17,27,SE,4.99,14.48,987.47,0,0,6,671,126.4826703
2023-03-07 14:19:00,22.28,1.61,26,East,4.67,14.48,987.47,0,0,6,668.2,125.9823205
2023-03-07 14:24:00,22.28,1.89,26,ESE,4.67,13.68,987.47,0,0,6,657.7,123.9832943
2023-03-07 14:29:00,22.33,0.83,24,ENE,4.67,14.32,987.47,0,0,6,654.5,123.263687
2023-03-07 14:34:00,22.39,0.89,24,SE,4.02,14.32,987.81,0,0,5,642.5,121.1529346
2023-03-07 14:39:00,22.28,0.11,23,ESE,4.99,13.84,987.81,0,0,5,638.2,120.2140057
2023-03-07 14:44:00,21.78,0,24,ENE,4.51,14.16,987.47,0,0,5,628.4,118.4585739
2023-03-07 14:49:00,22.17,-0.56,22,East,4.99,13.52,987.81,0,0,5,621.2,117.120367
2023-03-07 14:54:00,21.61,-0.39,23,East,4.51,12.87,987.81,0,0,5,608.8,114.7865065
2023-03-07 14:59:00,21.78,-0.22,23,NNE,4.02,14.16,987.81,0,0,5,599.3,112.9338557
2023-03-07 15:04:00,21.17,-0.22,24,ENE,5.15,15.45,987.81,0,0,5,587,110.623088
2023-03-07 15:09:00,20.83,0.33,25,NNE,5.47,15.61,987.81,0,0,5,576.7,108.7355812
2023-03-07 15:14:00,20.72,0.22,26,NE,5.15,13.68,987.81,0,0,5,563.1,106.1444507
2023-03-07 15:19:00,20.56,0.06,25,NNE,6.44,16.57,988.15,0,0,5,550.8,103.7769881
2023-03-07 15:24:00,19.83,0.28,27,NE,5.95,18.18,988.15,0,0,5,538.3,101.3534049
2023-03-07 15:29:00,20.72,0.78,27,ESE,4.18,14,988.15,0,0,4,526.8,99.36693617
2023-03-07 15:34:00,21.5,1.06,26,SSW,4.02,10.46,988.15,0,0,4,511.3,96.36691139
2023-03-07 15:39:00,21.83,1.22,25,SSE,4.18,10.78,988.15,0,0,4,500.5,94.3410192
2023-03-07 15:44:00,21.72,2.06,27,SSW,5.15,11.1,988.15,0,0,4,484.1,91.26181723
2023-03-07 15:49:00,21.39,1.61,27,SE,4.51,14.96,988.15,0,0,4,469.1,88.37482114
2023-03-07 15:54:00,21.39,2,28,South,4.34,11.91,988.49,0,0,4,455.5,85.94678687
2023-03-07 15:59:00,21.5,2.06,28,South,4.34,11.58,988.15,0,0,4,441.4,83.27598977
2023-03-07 16:04:00,21.39,2.17,28,SE,4.02,10.62,988.15,0,0,3,424.9,80.03994174
2023-03-07 16:09:00,21.17,2.11,28,NNW,3.54,12.71,988.15,0,0,3,408.1,76.96238777
2023-03-07 16:14:00,21,2.5,30,SSE,4.18,13.35,988.15,0,0,3,390.1,73.66818645
2023-03-07 16:19:00,20.94,2.5,30,SSE,3.54,11.91,988.15,0,0,3,377.5,71.20432059
2023-03-07 16:24:00,20.39,1.61,29,ENE,4.83,11.1,988.49,0,0,3,357.8,67.45167376
2023-03-07 16:29:00,20,1.89,30,ESE,4.51,11.75,988.49,0,0,3,342.1,64.52677469
2023-03-07 16:34:00,19.89,1.33,29,WNW,4.83,15.29,988.49,0,0,3,323.4,60.93522119
2023-03-07 16:39:00,19.94,1.22,29,SE,3.54,9.81,988.49,0,0,2,305.6,57.62562521
2023-03-07 16:44:00,19.89,1.56,30,South,4.18,12.87,988.49,0,0,2,288.4,54.36400423
2023-03-07 16:49:00,19.72,1.33,29,East,3.38,10.46,988.49,0,0,2,272.5,51.36787969
2023-03-07 16:54:00,19.17,1.33,30,SE,4.02,11.1,988.49,0,0,2,258.3,48.72050304
2023-03-07 16:59:00,18.33,1.44,32,SSE,2.74,8.04,988.49,0,0,2,239.9,45.16701829
2023-03-07 17:04:00,18.11,1.11,32,ESE,2.9,9.98,988.49,0,0,1,143.6,27.09398633
2023-03-07 17:09:00,17.72,1.11,33,ESE,5.15,15.12,988.49,0,0,0,58.7,11.06955873
2023-03-07 17:14:00,17.67,1.17,33,ESE,3.38,10.94,988.83,0,0,0,56.7,10.66480188
2023-03-07 17:19:00,17.44,1,33,NW,3.22,10.94,988.83,0,0,0,54.4,10.30110902
2023-03-07 17:24:00,17.33,0.72,33,East,2.74,9.81,988.83,0,0,0,52.6,9.874844374
2023-03-07 17:29:00,17.06,0.33,32,NE,4.51,13.68,989.16,0,0,0,51.1,9.631787955
2023-03-07 17:34:00,17.06,0.94,34,ESE,1.93,7.4,989.16,0,0,0,49.3,9.150340316
2023-03-07 17:39:00,17,1.28,35,SE,3.38,9.33,989.16,0,0,0,47.4,8.91051681
2023-03-07 17:44:00,16.78,1,34,WSW,3.54,10.94,989.5,0,0,0,44.8,8.456323053
2023-03-07 17:49:00,16.56,1.17,35,South,2.09,7.72,989.16,0,0,0,42.2,7.995635661
2023-03-07 17:54:00,16.44,1.28,36,ESE,3.54,8.37,989.5,0,0,0,39.4,7.426597618
2023-03-07 17:59:00,16.22,1.33,37,East,3.22,10.62,989.5,0,0,0,36.2,6.801580472
2023-03-07 18:04:00,16.06,1.28,37,East,3.38,9.33,989.5,0,0,0,32.8,6.15601411
2023-03-07 18:09:00,15.89,1.17,37,ESE,4.51,12.39,989.5,0,0,0,29.2,5.539042915
2023-03-07 18:14:00,15.72,0.94,37,WNW,3.54,13.52,989.5,0,0,0,25.1,4.734646861
2023-03-07 18:19:00,15.61,0.78,36,East,3.54,9.49,989.5,0,0,0,20.8,3.893825171
2023-03-07 18:24:00,15.39,0.5,36,ESE,4.34,10.46,989.5,0,0,0,16.3,2.968364781
2023-03-07 18:29:00,15.22,0.33,36,ESE,2.74,8.69,989.5,0,0,0,12,2.326572774
2023-03-07 18:34:00,15.06,0.33,37,ESE,3.06,10.3,989.84,0,0,0,8.5,1.613742
2023-03-07 18:39:00,14.89,0.22,37,SE,3.22,8.53,989.5,0,0,0,5,0.941114095
2023-03-07 18:44:00,14.67,0.17,37,ESE,3.06,8.21,989.84,0,0,0,2.5,0.455285921
2023-03-07 18:49:00,14.56,0.22,37,East,2.9,7.88,989.84,0,0,0,1.1,0.121271751
2023-03-07 18:54:00,14.39,0,37,East,2.41,11.1,989.84,0,0,0,0.4,0.082066083
2023-03-07 18:59:00,14.28,-0.17,37,East,3.54,10.62,989.84,0,0,0,0.1,0.023041308
2023-03-07 19:04:00,14.11,0.06,38,ESE,2.74,8.21,989.84,0,0,0,0,-0.022076301
2023-03-07 19:09:00,14,-0.22,38,SW,4.02,10.62,989.84,0,0,0,0,0.003445594
2023-03-07 19:14:00,13.83,-0.22,38,East,3.38,10.14,990.18,0,0,0,0,-0.028778938
2023-03-07 19:19:00,13.78,-0.22,38,SE,3.22,10.46,990.18,0,0,0,0,-0.027359951
2023-03-07 19:24:00,13.61,-0.17,39,East,3.38,8.53,990.52,0,0,0,0,-0.060284812
2023-03-07 19:29:00,13.44,-0.06,40,,3.54,8.85,990.52,0,0,0,0,-0.020780505
